time,vehicle_count,avg_speed,speed_std,avg_acceleration,acc_std,avg_co2,avg_fuel,sudden_brake_count
381,123,8.855434468085601,7.185275080081858,0.2146690973094076,1.8422275624266156,3603.2423305621005,1168.115023797737,12
382,121,8.910105345970706,7.244438666378451,0.16207359598198007,1.8461200164167308,3771.699607203699,1222.726645072336,12
383,121,8.512788044485196,7.295655530920304,-0.15971032112884812,1.8593296369949572,3005.468463551733,974.3280989108196,15
384,122,8.56351207355981,7.4320047348109295,0.12050098025892064,1.7305850684753872,3404.285365476737,1103.6159902827133,12
385,123,8.637087494844078,7.505672295368742,0.14319747066280233,1.6521788789735063,3371.0151043281417,1092.8350324980593,9
386,124,8.700832684148157,7.540390580955831,0.1333991207141105,1.8559879636311745,3647.9756358758837,1182.617389571504,14
387,124,8.760457569675676,7.473133392813191,0.17625346265285646,1.864971545803865,3585.395018414967,1162.3293335963126,14
388,124,8.725033679489547,7.475204841668056,-0.035423890186129535,1.8958359009261192,3240.025924763165,1050.3682822983492,17
389,124,8.536553460356204,7.323515229869709,-0.016966702523952003,1.960856065248161,3334.504565430118,1080.9952019162924,17
390,125,8.47182475744261,7.222109795517503,0.0035637247692548984,1.8978973785274422,3276.5016962233676,1062.1925101152967,15
391,125,8.444497430391753,7.196068936387527,0.05890623190445784,1.8996881694934586,3511.213603346821,1138.2809451715827,14
392,125,8.4946385311776,7.379224938414323,0.1482187917647105,1.9103279156282078,3812.686039917923,1236.011285147068,14
393,125,8.644338645354859,7.627163982935711,0.25597246126429296,1.779423942708364,3875.4138710996867,1256.348102978494,12
394,125,8.799630482798653,7.710764443085615,0.24267257524149227,1.7118026724226756,3764.6790678892426,1220.449501936954,11
395,125,8.874775036444047,7.6997049228232335,0.0751445536453937,1.7571132644528398,3298.741430236422,1069.4014151209067,13
396,125,8.956407021074199,7.701711255361257,0.1735199372504264,1.7389409657416055,3446.8741787141166,1117.425268384841,13
397,125,8.69283845556019,7.567166686099636,-0.10574981866952748,1.8943297300928048,3160.84814539092,1024.7008826969895,17
398,126,8.43994762096521,7.745632734372435,-0.07643725419206751,1.874966674151103,3288.1754337319035,1065.9768083234223,17
399,126,8.285148823637716,7.922159712949702,-0.026164615675353983,1.6200154593127847,3136.3437624668704,1016.7566658293384,8
400,125,8.145122137567384,7.91197731624934,0.004141878863620193,1.556957357031029,2927.6870111273747,949.1139640299612,9
401,126,8.067846628296897,7.902074813346109,-0.01263168278185716,1.7026236601485538,3051.014563526885,989.0949103064942,12
402,126,7.942378648434666,7.832178190308478,-0.12546797986223138,1.7966108419885665,2897.913075685104,939.462138370645,18
403,127,7.785169494737509,7.814822308105429,-0.09467073914255256,1.7494677683307065,2922.42924978561,947.4077074603472,16
404,128,7.589529223926423,7.844297510245059,-0.13481863413344983,1.863220072868568,3012.7824081654644,976.6987593770904,17
405,126,7.301957377042373,7.572273806204719,0.10951144715846535,1.6482149225115468,3062.8287909701094,992.9203474822434,10
406,127,7.43544514355636,7.415111991532258,0.19098349389227393,1.7265805809686772,3225.936744622454,1045.797869106817,11
407,128,7.523910442755352,7.202664734091707,0.14655471438302572,1.8748095737094386,3315.7620994735817,1074.9156520665208,14
408,129,7.656413802416211,7.149904006749325,0.21236140788204544,1.9466041221641222,3607.8920152026903,1169.6201791675933,17
409,130,7.585104189827593,7.023488903855366,0.0035559564066308122,1.9144490957388058,3201.5638644878054,1037.8964617608747,16
410,131,7.3670786646708875,6.954751257580587,-0.1601239664557309,1.9899520311379815,2925.9797231199846,948.558314071783,20
411,132,7.234935069348346,6.7872290815779035,-0.0763323933174588,2.025651661691212,2903.733564355162,941.3465788423481,17
412,133,7.1625925893139275,6.782851270267459,-0.017944471994205388,1.9887758877145365,3158.842334513028,1024.0479268703814,19
413,135,7.188311439885198,6.90311962460378,0.13183133337592093,1.8361121262131845,3275.9311139326846,1062.006163766966,15
414,132,7.414768261575275,7.053431197170332,0.3561132047592007,1.6107404704746027,3414.740725545343,1107.0065464521351,9
415,133,7.614410204049325,7.112738329747021,0.27474398366004926,1.5565452820972105,3225.4558481341896,1045.6427022326689,8
416,132,7.607496081967552,7.1069249551926905,0.2382054055253231,1.633926865459046,3228.737829352813,1046.708248033267,10
417,131,7.55057596858631,6.9828042136495485,0.13234881789327532,1.780715378967087,3214.8915304156835,1042.2186074250694,14
418,132,7.516969187253014,6.922136302038245,0.02359455176205543,2.0116429027488505,3256.4538362310223,1055.6921608430275,20
419,133,7.583346895585254,7.085634448076278,0.12289627364993141,1.7844465903298818,3342.382096350175,1083.547863188622,15
420,134,7.747475376553493,7.282423941986743,0.22072062198007014,1.7085873042066786,3390.5607052198566,1099.1657899430531,11
421,134,8.025148049411666,7.346869405849396,0.3701569941390426,1.526769506083613,3524.685280714268,1142.648865194391,8
422,134,8.154355600262036,7.280297867043199,0.23939027117119327,1.6030943316086401,3253.553733725188,1054.7526462083054,9
423,134,8.120748853863743,7.307770392712157,0.06989080422477775,1.8427837569322383,3427.693288394354,1111.2047818166345,14
424,132,7.705554495206298,7.206753360806209,-0.131448684004285,1.8483065285011475,2868.2738412910653,929.8523944629133,15
425,131,7.6439719848673375,7.2230819282294,0.13154058868077947,1.805229702675808,3402.443354080311,1103.0178199260715,13
426,132,7.790684342048537,7.363680797642101,0.2046212358544371,1.5619517155618228,3327.275030129516,1078.6521024486008,8
427,132,7.850639634161751,7.50497476284055,0.15905492126525478,1.6896171157629274,3342.995207278246,1083.7477975983268,11
428,132,7.909257324157339,7.702948729086285,0.05861768999558919,1.8025640419956817,3621.689606402396,1174.0965880515103,15
429,134,8.00693293475984,7.876353532618892,0.21572422738096655,1.6347289589277443,3518.3106744242623,1140.582912622563,10
430,133,8.073800318737007,8.041163535141804,0.19071261059477326,1.6887488816066822,3590.3570321567777,1163.9367930085086,11
431,133,7.998870059200092,8.1562773530983,0.03678124437703041,1.7424671408378514,3560.8582245869343,1154.373559379554,13
432,134,7.962061710317189,8.23893507635002,0.022884711260381666,1.68216271473558,3160.3792454477884,1024.5468092053616,13
433,134,7.834740729288265,8.137268729356474,-0.021428890470485365,1.7371115698613633,3089.9588524130313,1001.7201789201647,13
434,134,7.74343985415246,8.059891011680964,0.017880086577235253,1.8276880164162945,3318.5940484030307,1075.8378598168747,16
435,135,7.622946267579852,7.825121700241265,-0.06313477283814442,1.8893125831338555,3125.7012849012403,1013.3047632013319,19
436,135,7.606347709624222,7.721704665064275,-0.01659855795563165,1.8474170374297014,3225.153369405421,1045.5456117360068,17
437,136,7.447076393338621,7.565334649153493,-0.10334228900895198,1.8351704799722781,2968.513804760592,962.3500158180482,17
438,135,7.22757567588951,7.39376189833713,-0.023370343842939692,1.8557177229557806,3047.8360693077016,988.0646651426005,17
439,135,7.105719137705953,7.323600711654539,-0.01732279624606993,1.8770761948120822,3034.1242023954483,983.6188136235022,16
440,135,7.280458202829906,7.4020081865385805,0.3067260169833605,1.6659262260990886,3606.248613792016,1169.0900471465168,10
441,136,7.486491967524609,7.459764102151295,0.25956654559786374,1.6198383827266984,3474.292422730725,1126.312485332263,10
442,136,7.73355356957772,7.6937876396805,0.3211528534508498,1.5725218395092706,3684.770562908703,1194.5458278956175,9
443,135,8.04914804612395,7.8763223070621455,0.3667540418135483,1.3894472164422234,3681.9246659279793,1193.6221509932013,5
444,136,7.904275248492483,7.899144603621409,0.020610028494913498,1.630167489141306,3144.724523603526,1019.4726613327553,13
445,137,7.717413981409497,8.091101502437317,-0.12916582731296647,1.9228805031037568,3357.7497532612497,1088.5282226400743,20
446,136,7.828191182858936,8.204113931407555,0.15527844273527283,1.6827640067174785,3497.7914237587183,1133.927360910606,11
447,138,7.686537573970017,8.183477141454338,-0.028201562760528338,1.6698848014403223,3037.452994029448,984.6959388736584,14
448,135,7.302178925358265,7.927031251549108,-0.09863640393062927,1.7600809768130974,2789.827213206593,904.4201781031162,16
449,135,7.276237001329395,7.7011904566590434,-0.007876894702035354,1.8743211312406196,2963.7800071935476,960.8135338912093,15
450,136,7.402150636058331,7.650574056709081,0.17941537738577024,1.7700591931846068,3329.663273924218,1079.424563855946,12
451,137,7.610337942079046,7.726553925943392,0.2622176026342793,1.7595824784999086,3606.8943509429423,1169.2962117294996,12
452,138,7.812276587562104,7.679160793541476,0.25708602187493446,1.5543868288840708,3385.012768017064,1097.3686890372378,9
453,139,8.082145802190253,7.83169741815183,0.32607264331564767,1.5093814541541983,3539.339656992682,1147.398601897168,7
454,140,8.462276214666408,7.99609092149148,0.4378600253489431,1.4838840861073175,3749.5084899139747,1215.531797553421,7
455,140,8.529715896113107,7.813520921615073,0.26203299005690384,1.5625572875369307,3420.740566746944,1108.9512303116603,10
456,141,8.602158521458177,7.680629618564008,0.13293706432459634,1.7979953334661112,3428.8409124524937,1111.5763347801635,15
457,141,8.587808720521402,7.559491188741407,0.0654423921613197,1.8684982088460522,3423.971756368194,1109.997189967715,18
458,142,8.512424341641443,7.58638153543199,-0.014906852679102947,1.8846332611954282,3442.2231416048576,1115.913508323553,16
459,143,8.456144440412034,7.693586724771455,0.0032475417191318925,1.890255035145815,3540.7035655320915,1147.8391892428172,18
460,143,8.38622993108846,7.856746775194439,0.03148847123674393,1.7461464605754844,3332.0744753972645,1080.2077985499413,14
461,144,8.483560425827998,7.80120526973476,0.15556820259431797,1.6812184309707332,3429.0109118713935,1111.6300834273286,12
462,144,8.558121750925274,7.693266608525378,0.14407679840076187,1.7187824206567486,3262.9653725721155,1057.8028952302263,10
463,145,8.57830856005093,7.561943281819986,0.07920833844238198,1.725075770694774,3178.5822095524877,1030.4501904205565,12
464,145,8.467658410772096,7.463904910693417,-0.008979775306552402,1.760662607834598,3043.7908589552926,986.7515450911463,15
465,145,8.517256580268864,7.496707153403222,0.049598169496768915,1.725951923473785,3257.163364063461,1055.923350358082,14
466,145,8.38837705701249,7.573703821901064,-0.037466976884139434,1.7057613669953886,3092.278009998413,1002.4692264141377,13
467,146,8.196763500801158,7.670616569110303,-0.0436107113551339,1.815092523628065,3232.656057114213,1047.978056218219,17
468,147,8.277537596030175,7.978111920529017,0.13653439115283506,1.6141887099104344,3584.486832654129,1162.0330322754448,10
469,147,8.291045328148902,8.214473425855083,0.11678991019704363,1.6006983314927838,3558.817398285852,1153.713297925666,10
470,147,8.38136266446202,8.324532442513561,0.1171799374840475,1.5255048709671237,3420.806762907726,1108.972811634734,12
471,148,8.229908664191733,8.08210367096652,-0.0035062458837278503,1.7510289336541711,3068.308379172338,994.700180785887,16
472,149,8.055622041021785,7.812263226597701,-0.11905233683309088,1.7479111753830494,2876.4373601658217,932.5008991607394,18
473,150,7.769668955245744,7.475782361278294,-0.23224893883589498,1.7832668684861486,2635.337179410666,854.3391926650323,19
474,149,7.43467458898566,7.343895295160084,-0.29596659057780567,1.910577593421249,2758.09834999665,894.135812366327,21
475,149,7.282985647945465,7.263595461168692,-0.14100083341513697,1.7547631215832336,2815.635763597548,912.7880262690862,18
476,149,7.093349445832783,7.1521387087529,-0.17322684475498734,1.8973433678677691,2805.391554643561,909.4662098716759,21
477,150,6.882834571571476,7.054381892724717,-0.16322587795575377,1.794457602186508,2687.1148400209586,871.1230154139198,19
478,149,6.647163458313687,6.835852489687701,-0.158154207830685,1.8520194327072177,2667.947305787373,864.9105111081305,19
479,150,6.535337817556279,6.832641892888421,-0.0675112177019841,1.7561589747485413,2808.5369832065144,910.4865362225564,16
480,151,6.542747425806776,6.857034209940107,0.050689991148221175,1.7198287285756984,2989.252661722096,969.072035108015,15
481,150,6.338469454916503,6.720556272256448,-0.14663396257188538,1.8019776897871187,2648.734728382866,858.6814736751787,17
482,150,6.329088353044057,6.745505439670191,0.09562251602054733,1.6174010335597344,2854.215874695894,925.295505592228,12
483,150,6.464023661374305,6.814942597536309,0.20691041806853475,1.6030658780328364,3152.5810867122245,1022.0193362949286,9
484,150,6.640188109404931,7.024539682610763,0.2856267683420036,1.5881696675795758,3432.9411813460924,1112.9066585031183,11
485,151,6.915462510063322,7.260844878096633,0.31924915634981416,1.5745802693560589,3509.176566934864,1137.6212620754193,10
486,152,7.077455878066044,7.371875253249362,0.2821738829919658,1.5054241787309965,3315.3328209916435,1074.7802172143959,9
487,152,7.425840392461327,7.400052252098847,0.4443160620316112,1.3944583269167,3427.8333825692334,1111.2516301630017,6
488,152,7.601637624847966,7.3295279448424635,0.24848715477395109,1.6690028383109325,3320.821504765753,1076.5601632085363,13
489,153,7.514602021209912,7.171324490843421,-0.03735169759329617,1.7720210307198356,2959.9468590620377,959.5705232094105,16
490,150,6.859515873212376,6.7678533921299,-0.33906372162774995,1.9639249881747909,2557.7411338903107,829.1837658976506,25
491,150,6.717619143988317,6.625590495811138,-0.14189672922405897,1.8352085069690816,2750.693161285642,891.7358103491487,21
492,151,6.714973564515649,6.713195482665672,0.04184196452725444,1.6779435782350947,2991.9227823547417,969.9372511316661,12
493,153,6.715387467123823,6.821186363148695,0.08819133482406442,1.5894668440784985,2979.72314848234,965.9839844220531,12
494,154,6.773577445940149,6.8926707240439065,0.10179639094050812,1.4477863898389907,2807.4482655522474,910.1359300024562,11
495,155,7.087945678899301,7.107793953000451,0.3580687326103768,1.5195894309238567,3482.1637245044008,1128.8639487593553,10
496,153,7.399822133386565,7.374879743064926,0.3957901680330625,1.4913986166773836,3653.9208821115676,1184.5435642998123,7
497,153,7.659303200051039,7.628112625065259,0.35049608491716855,1.4427168467933846,3578.7833727429465,1160.1857613688383,8
498,155,7.861398607750548,7.776578434906883,0.30092512640984476,1.5695735005633964,3569.3719004639956,1157.1352381179586,9
499,156,7.917289903273333,7.731622125235875,0.10628487634169811,1.7307200140543044,3244.781178812568,1051.907779311807,15
500,155,7.79627779443386,7.5148886568171465,-0.0012730878295256144,1.7714560525262484,2968.9549782467343,962.4931238201567,17
501,155,7.629173273973786,7.321387694263218,-0.07867812489724327,1.740770405620902,2810.3773223969793,911.0829449692362,16
502,155,7.524326985298992,7.25649980368577,-0.011606893306181226,1.7683113315416594,3023.9540353082934,980.3221526184349,18
503,156,7.592316538410948,7.16121912777343,0.11622241840233472,1.6310601366840216,2943.841558046857,954.3495312834942,11
504,157,7.645402203346748,7.038223824095484,0.10144436900211169,1.7427848846476652,3044.4211610685925,986.9549455742521,16
505,157,7.557477537194603,7.080916212803479,0.004300961334240315,1.8112625113607033,3098.3787353749003,1004.4481724877453,16
506,156,7.352923788030918,7.0340594192579795,0.01444429546402917,1.7131413214567779,3045.7811689570785,987.3966155518783,15
507,156,7.34593976432271,6.975745755700358,-0.006984023708208458,1.7463457815274095,2917.013301685125,945.6512700222418,12
508,158,7.322593139834974,7.064078699129835,0.06963995480748839,1.8563210711047275,3268.00797198711,1059.4369008052486,18
509,158,7.389871088849882,7.220410279161909,0.08485882102616042,1.8301319591655385,3312.9698932242163,1074.013210187327,15
510,157,7.36430799690799,7.40623569711486,0.10043183319458268,1.7290253779636782,3257.175212513227,1055.9271250378358,16
511,158,7.443569688690707,7.462583234706764,0.12587123606694472,1.6789213072053137,3252.985554687014,1054.5685261759304,13
512,158,7.643930250532723,7.684264997720145,0.20036056184201584,1.735582691830794,3629.4477147283933,1176.611546296569,15
513,160,7.797199990812743,7.776368997054896,0.2488188684116784,1.5851411621922396,3449.0747656094454,1118.1392762015917,10
514,159,7.843414806528592,7.902731078396195,0.08273198043657733,1.6739562346095895,3311.693197314169,1073.6014920966818,15
515,159,7.730728054239436,7.917878019943333,-0.028309819324200357,1.7582459102559502,3231.9679725753617,1047.7539613476335,18
516,157,7.215758975788078,7.583502477566087,-0.1854954962301451,1.86628765377079,2984.1939100413356,967.4306683477658,23
517,158,7.160153515378692,7.539930482568718,-0.009936099803132174,1.750261900193097,3111.490273220279,1008.6969704719484,17
518,157,6.985934548064001,7.555266525868364,-0.07376689766492459,1.7619952123033493,3005.749968466686,974.4184441203645,17
519,158,6.949564157893749,7.531352813364984,0.007844385450406706,1.700274790701768,2931.557352122583,950.3666928571971,16
520,159,7.103806626847747,7.564121840904212,0.19795041963257431,1.4974448237956415,3099.831347323612,1004.9209411930777,11
521,159,6.968944407244403,7.418081014843102,-0.050892871824352315,1.6884990038684915,2730.6537138778863,885.2392941098009,16
522,159,6.723263249826912,7.241447771409956,-0.15329482985846107,1.7903332719017324,2670.9837346442596,865.8952690354239,22
523,160,6.494336745234944,7.255821237438274,-0.18690610928055004,1.6871479702358216,2524.152584107195,818.2956486542009,19
524,161,6.40620034080836,7.305491193905544,-0.04779890911456559,1.5698673273236576,2700.017020152812,875.309647209404,13
525,160,6.314460503415875,7.188426529095659,0.03560384812958349,1.537703442845097,2781.4387657884663,901.7033799162855,12
526,161,6.211527551903778,7.241255779335903,0.012982262103558337,1.60473497129178,2855.8399528148598,925.8232874010575,13
527,161,6.154242909718908,7.217981085109743,0.06870768827440198,1.690333921756244,3009.612197142612,975.6705216108886,13
528,160,6.122845035579655,7.1364358215410535,0.06881893753230221,1.552686205257673,2823.936006123537,915.4801781017999,13
529,157,5.979677232050516,7.110269726730553,0.14689426341885012,1.514366202522082,3051.8720873352872,989.3729084418096,9
530,157,6.020130738773307,7.011080441357585,0.22020119714945127,1.3348343472681055,2941.8756814889134,953.714263130859,7
531,158,6.172260472402485,7.235021778670435,0.19023182691255164,1.4918534780066215,3139.076268973835,1017.6448695095964,11
532,158,6.099920033683002,7.432466344520453,0.11448422042045509,1.4975461780238868,2965.626820557845,961.4150691034447,12
533,159,6.338776484242045,7.6387294605347105,0.2772207275004451,1.3990927529255703,3264.269373526394,1058.2280121459523,9
534,157,6.358403940637647,7.623622476351558,0.20202831593027346,1.3982359142732108,3112.261006423046,1008.9505082403969,10
535,157,6.280724090425265,7.476301893431648,0.010191984400279717,1.520408267124312,2687.1968902508706,871.151002453954,14
536,157,6.272192726417715,7.473366962587281,0.12948583716193862,1.4878752268521256,3010.204430735016,975.8643310198918,11
537,155,6.0175808101199655,7.113738312191436,0.03640589769571681,1.436853863124542,2476.454998094877,802.8318397355615,8
538,155,5.9872351920002105,6.884230838348012,0.05510853910696179,1.717848745482843,2753.6078506087015,892.6806485417701,15
539,152,5.827403923484507,6.689553503820971,0.09520653237885522,1.686657601227687,2841.930245778615,921.3125178792587,14
540,153,5.826364417823969,6.620642733002785,0.037048101682498696,1.696499967229288,2758.1039310492097,894.137364773503,15
541,151,5.692418497873407,6.436080644900152,-0.02530713807184151,1.6702036367119502,2521.1105623423146,817.308873429629,15
542,152,5.840435395210555,6.438317829195013,0.18546701903368437,1.4055601721299997,2677.1629762077855,867.8996200856138,10
543,154,5.925471137673885,6.347485493773401,0.1608855527907388,1.5276288463774115,2741.483966960029,888.7491648006339,10
544,155,6.031189314440934,6.407287154889532,0.1439470228165576,1.6265990944377242,2928.465692642878,949.3663141512433,13
545,155,6.205462109476542,6.47664546237732,0.26564739575707597,1.5145085440431414,3016.7140853239703,977.9738404791875,10
546,155,6.511499331476641,6.746020041035677,0.34330167037308335,1.5164765239461668,3307.989895588387,1072.3992939869815,8
547,156,6.755167269108254,6.717907675897373,0.2854083179615915,1.52012711201152,3075.6199000497863,997.0694573279138,9
548,155,6.979643514257868,6.840698373780206,0.3538363100318753,1.573197991988621,3458.488656192771,1121.18965670502,10
549,154,6.9561518191060365,6.709986997108591,0.224700449621636,1.8108082157832797,3349.316374450842,1085.7967291494165,16
550,154,7.153389758306534,6.8848918238829215,0.292848261026333,1.6623703517674902,3430.65611128348,1112.1667449509685,13
551,153,7.26441457398554,7.072539959629779,0.26791935879222517,1.5538085248148008,3433.317640773437,1113.0294957908354,11
552,153,7.323609026455329,7.280146887977518,0.14961766023265113,1.726885910100157,3442.282665228677,1115.9358592397305,15
553,152,7.261742793875129,7.49746105885384,0.08023839188690238,1.63377513071058,3250.7026448916185,1053.8286780027643,13
554,152,7.200521667732814,7.442015318416564,0.03284274803430575,1.7046641010374508,3121.3466132649373,1011.8942582987587,15
555,153,7.087131874691012,7.2872561236925915,-0.06632755991936566,1.8776572497562962,3098.360348169553,1004.4419943850061,21
556,153,7.022160422577369,7.3811524841299745,0.023476515999383222,1.8771722494757859,3284.815780319137,1064.8861080587435,19
557,153,6.96455232554404,7.539498204557465,0.026224990396894868,1.816668746503869,3243.643615307844,1051.539930469484,17
558,154,7.033509027291416,7.786369043152374,0.11418106749766166,1.6954338116593008,3386.96869490498,1098.0025128796324,16
559,155,7.2723783095949655,8.017117065893688,0.28424675989897746,1.5779379420384485,3665.518648116129,1188.303970044917,12
560,154,7.37424260883876,8.03079687645061,0.07380437907885518,1.668622343982514,3129.4427063448625,1014.5184916727577,12
561,155,7.32712805442549,7.927042996201573,0.0004612043534317609,1.7628571781042277,3173.58306395143,1028.8272487302797,18
562,157,7.041109122955107,7.891380683862319,-0.19267972058598154,1.8569276500807879,2890.088777407377,936.923831368285,23
563,158,6.927031108956752,7.834595316706554,-0.06951403220750149,1.7555479146654371,2963.8240336373274,960.8293967227813,18
564,159,6.88071850047243,7.844576008678865,-0.002746375094655979,1.6157637774230644,2919.2100463308657,946.3671760148607,16
565,159,6.841612524251278,7.845411312747849,0.03965230023671075,1.6195532724998172,2923.5996647219686,947.7882995701235,13
566,159,6.849551220643722,7.7891583527615005,0.09049063598459813,1.5529132032883608,2937.6107294198546,952.3310844729239,12
567,159,6.798749542453496,7.529716572883632,0.03734586208744237,1.6747880995360869,2856.2080949344313,925.9417347147732,14
568,160,6.820927277216531,7.372157810410066,0.06466991940336926,1.5921847487981706,2869.977392062986,930.4048605097598,13
569,161,6.917961426377175,7.444411808884181,0.13940015709366593,1.6562085401707574,3214.6065497063464,1042.1273559986366,13
570,161,6.978011540335322,7.570577711219427,0.12694431475571374,1.5352060747883367,3084.2467306918147,999.8659434559718,12
571,162,6.977517999169008,7.581672679211702,0.042580604144397016,1.58091823226994,2937.0782355792035,952.1562359013466,13
572,163,6.88383081142512,7.359445614349224,-0.050880328853279505,1.6599169010268753,2592.666535011409,840.5051854555758,16
573,164,6.653678067542372,7.0272008323573285,-0.18817816576430307,1.786007985452325,2510.186166968358,813.7683806821426,21
574,163,6.426167008726922,6.946815195705473,-0.18240860607142576,1.757560748135445,2546.702703078149,825.6055074384582,21
575,163,6.308603884978731,6.915617382925037,-0.0342187678347118,1.6482888022800737,2705.6440178369976,877.1326012013083,16
576,163,6.124294580469504,6.807449719458083,-0.1843093045092257,1.8188618715554417,2579.8050274051648,836.3364250927858,20
577,165,6.039588206304188,6.724667095567925,-0.01047250046265575,1.7372222160391424,2813.2933376145456,912.029030672528,17
578,166,6.056105778105588,6.657820410418284,0.052900633285159614,1.6574508084095443,2740.5966527215246,888.4620404123458,15
579,168,6.20438693981703,6.647395118015623,0.22037765906984166,1.595969753920084,2958.2719350702105,959.0291945375889,11
580,169,6.375758187699471,6.68013785047132,0.2080835966387551,1.697772565666029,3126.7809872370703,1013.655782056854,14
581,168,6.65961116941196,6.795847817510577,0.3144452990080464,1.560362233013673,3242.2152081714953,1051.0778873882387,9
582,167,6.891352711198211,7.011834670312802,0.3502005213531264,1.5229974129097736,3456.673031543057,1120.6027389103176,9
583,168,7.043745891167164,7.1236621798599105,0.19341313658322892,1.5718987929674906,3223.7963818958824,1045.1083808406793,12
584,167,6.936106124108323,7.207202279969469,0.07934317963829282,1.7173771753392353,3153.9454490433122,1022.4636814034742,16
585,168,6.889477854278229,7.287034414363987,-0.005341923853259202,1.8120469199430103,3158.1723124233577,1023.8320705748438,18
586,167,6.801509341119603,7.329193765437982,-0.020732639785090032,1.807916659180341,3135.7384382526934,1016.5585115562266,17
587,168,6.601302371413913,7.182633635235309,0.012072224756364412,1.7060792902617536,3005.110892558961,974.2128235308139,16
588,168,6.714389107801124,7.220978181973417,0.1879364000606218,1.5889950856575605,3115.8852170378486,1010.1207137710874,13
589,167,6.902270931914031,7.393827589470222,0.23230890228828877,1.6323936554147536,3335.85749561976,1081.4330350648233,13
590,168,6.918901116036104,7.328108224724034,0.12375443147808458,1.696202566574649,3155.530632899082,1022.9747132770541,17
591,169,6.976621121231616,7.357580761061884,0.0986602484856657,1.9248788345199637,3401.386933104656,1102.6753825958908,20
592,168,6.818014962947914,7.051020395234654,0.004443274824312095,1.864467180176174,2907.1363667333753,942.4505461547773,17
593,166,6.655660801733713,6.907623862961195,-0.05854300661410448,1.8287714437413343,2694.9439332796815,873.660650196621,20
594,166,6.611275135216615,6.66069932342631,-0.02966693218103305,1.6869285930157625,2529.2677191340235,819.9513080674129,16
595,168,6.44203078552123,6.52720093265988,-0.09053869332375773,1.8343848553989357,2748.990593639918,891.182495370165,20
596,166,6.582170528375844,6.725635150765332,0.09941330822037758,1.7092589803802611,3016.3652719749894,977.8586261398862,14
597,168,6.73935135392597,6.9680256449091855,0.23553999850698096,1.613171881096193,3368.628945304566,1092.0585755792995,12
598,169,6.841173626633048,7.0149121671038,0.14170009136936249,1.5192870942114345,2964.493108334417,961.0448793778778,11
599,168,7.000047936203799,7.186928691836151,0.23564678545162465,1.5609736240090235,3232.986413249667,1048.0869003802122,12
600,168,7.152849762249769,7.308100518237202,0.24019330035360736,1.601703109536161,3309.3590977058802,1072.8458505333106,12
601,167,6.954792783434915,7.353576292427513,0.023776002842748143,1.70345527042871,3110.1021514682902,1008.2484386859938,15
602,168,6.945898409675256,7.406946105833688,0.032503202332216465,1.6813103072804487,3033.115182910971,983.2908592161428,16
603,169,7.029645376032489,7.518958153032544,0.12484695694702784,1.6578863343006562,3286.2071738388113,1065.338481212867,15
604,168,6.752218397355687,7.442936140053666,-0.025861023752825375,1.7927364827424919,3166.2989249277985,1026.4674266057211,19
605,166,6.7285537856229345,7.352434040221965,0.1780846435990048,1.6296641495421638,3141.408222946098,1018.396735050593,14
606,164,6.630603924902622,7.445007492013194,0.03869701808529379,1.643392778183553,2921.1430631999765,946.9920834959959,15
607,164,6.652882441855176,7.5679262553826225,0.0222785169525554,1.6676080485165008,3050.479089919251,988.9219086467166,15
608,165,6.732250944402434,7.600247926303142,0.11968900219486446,1.549663838807678,2990.550542842794,969.4942951791636,11
609,163,6.6415395701129345,7.503688844638275,-0.028135660968486454,1.6647225883398165,2791.819809673757,905.0672674517332,15
610,164,6.457591165322156,7.351696107005039,-0.06630834989872009,1.6988107670033048,2721.867515710927,882.3916772620157,16
611,165,6.332511386801014,7.322074912252034,-0.08594286236767416,1.6563842761220895,2718.479578805938,881.2929302204834,18
612,167,6.2056665121783094,7.289055983449952,-0.05100641490053711,1.6790061921832977,2690.974930171928,872.3756533500738,15
613,168,6.120520725040504,7.31690838102304,-0.04820729599388599,1.6939844858128204,2751.867439701414,892.1145505315433,17
614,167,6.172615692079589,7.305847312935137,0.15574952408835463,1.5343786921112688,2894.350789131495,938.3054074483399,12
615,167,6.2380780574385994,7.206681220349747,0.1585287183036428,1.5757968288318696,2843.4012068877614,921.7884131160861,12
616,168,6.403467216803948,7.1236095485469075,0.2025205763739114,1.5897117127894917,2983.6847960975915,967.2656029368411,11
617,168,6.425919060697293,6.960480807395369,0.1074225412367498,1.6534896021143728,2820.3213498103582,914.3078690702833,14
618,168,6.39628724327583,6.964846790122792,0.04589800735223193,1.7048332160397457,2963.270636239361,960.6501210359971,17
619,169,6.556551413674101,7.072221948479552,0.19811202390877877,1.5968706293649984,3178.5804954833743,1030.4494733702327,11
620,170,6.521255754106536,7.282550188909802,0.003272289924635783,1.5899594836147828,2997.675231857651,971.8038065931777,14
621,170,6.518223280184048,7.362713591795848,-0.0030324739224883456,1.6221734052590726,2834.5570757256305,918.9240961939403,14
622,171,6.322812226062628,7.1482558842782185,-0.019024622420156755,1.632313995989472,2723.5227651472637,882.9272714251556,17
623,170,6.493767753296985,7.1634114235342645,0.1499158313076883,1.6179088654296578,3127.1699429718974,1013.7805794008997,14
624,171,6.539145024928739,7.221587918695464,0.08335252165103468,1.6622278486767343,3033.5493361804156,983.4325268939176,17
